game_id,posteam,rush_rate,precipitation,week,pass_epa_game,season,weekday,surface,roof,div_game,spread_line,total_line,wind,temp,epa_rush_last3,pass_rate,epa_pass_last3,pass_rate_last3
2022_10_CLE_MIA,CLE,0.3770491803278688,noprecip,10,-0.1578849274502562,2022.0,Sunday,grass,outdoors,0.0,3.0,49.0,7.0,85.0,-0.0470779998518406,0.6229508196721312,0.051494145001769055,0.5549772147665036
2022_12_TB_CLE,CLE,0.4533333333333333,rainsnow,12,-0.14095130167080067,2022.0,Sunday,grass,outdoors,0.0,3.0,42.0,14.0,56.0,-0.11778535319484719,0.5466666666666666,0.21329061675138652,0.5360084821792676
2022_14_CLE_CIN,CLE,0.36231884057971014,noprecip,14,-0.20571008949402536,2022.0,Sunday,fieldturf,outdoors,1.0,4.5,47.0,8.0,47.0,-0.11365860904000252,0.6376811594202898,-0.06308299110735209,0.5233613541487964
2022_15_BAL_CLE,CLE,0.4918032786885246,noprecip,15,-0.09173296597152364,2022.0,Saturday,grass,outdoors,1.0,-2.5,39.5,12.0,34.0,0.04247233680162397,0.5081967213114754,-0.2726547980488973,0.5269665167416292
2022_16_NO_CLE,CLE,0.5074626865671642,noprecip,16,-0.46886448661358565,2022.0,Saturday,grass,outdoors,0.0,-3.0,32.0,27.0,6.0,0.019560462511370873,0.4925373134328358,-0.25624868614913826,0.5141432016232321
2022_17_CLE_WAS,CLE,0.54,noprecip,17,0.34413185750758707,2022.0,Sunday,grass,outdoors,0.0,1.0,41.5,9.0,59.0,0.029216556698874806,0.45999999999999996,-0.2554358473597116,0.546138398054867
2021_06_DAL_NE,DAL,0.37349397590361444,noprecip,6,0.43260814639319756,2021.0,Sunday,fieldturf,outdoors,0.0,-3.5,50.5,11.0,62.0,0.05187991696229494,0.6265060240963856,0.3310144249066951,0.4475736240442123
2021_11_DAL_KC,DAL,0.25,noprecip,11,-0.32161215781514657,2021.0,Sunday,grass ,outdoors,0.0,2.5,56.0,17.0,57.0,-0.13867711703875016,0.75,0.16688852065747653,0.6139913592555666
2021_14_DAL_WAS,DAL,0.4342105263157895,noprecip,14,-0.2620031322310243,2021.0,Sunday,grass ,outdoors,1.0,-6.5,48.0,17.0,48.0,-0.03382803325358436,0.5657894736842105,-0.12006437660365221,0.703763440860215
2021_15_DAL_NYG,DAL,0.4117647058823529,noprecip,15,0.00886021817413607,2021.0,Sunday,fieldturf,outdoors,1.0,-11.5,43.0,8.0,37.0,-0.00471068960714156,0.5882352941176471,-0.1001947014089448,0.6423599320882852
2022_10_DAL_GB,DAL,0.3924050632911392,noprecip,10,-0.1395267999875315,2022.0,Sunday,grass,outdoors,0.0,-3.5,44.5,8.0,33.0,0.14392871162722198,0.6075949367088608,0.15660103330382855,0.5255083732057416
2022_15_DAL_JAX,DAL,0.5540540540540541,noprecip,15,0.12192134536665053,2022.0,Sunday,grass,outdoors,0.0,-4.0,48.5,9.0,54.0,0.11854527008308895,0.44594594594594594,0.12451528485424602,0.49915117562176387
2022_17_DAL_TEN,DAL,0.43243243243243246,rainsnow,17,0.24998091211211926,2022.0,Thursday,grass,outdoors,0.0,-14.0,41.0,4.0,56.0,-0.0024388926175154973,0.5675675675675675,0.05654307960521934,0.5343629343629344
2021_04_BAL_DEN,DEN,0.288135593220339,noprecip,4,-0.39112346699125927,2021.0,Sunday,grass ,outdoors,0.0,-1.0,44.0,11.0,77.0,-0.11110908997639794,0.711864406779661,0.3881468658087323,0.5245199245199245
2021_05_DEN_PIT,DEN,0.3050847457627119,noprecip,5,0.17737273717151675,2021.0,Sunday,grass ,outdoors,0.0,-2.0,40.0,9.0,71.0,-0.04789393760238556,0.6949152542372881,0.09760986482635138,0.5698888681939529
2021_06_LV_DEN,DEN,0.2987012987012987,noprecip,6,0.0715010256548344,2021.0,Sunday,grass ,outdoors,1.0,-5.0,45.5,8.0,76.0,-0.04015895948908292,0.7012987012987013,0.07608333616405151,0.6117836965294593
2021_07_DEN_CLE,DEN,0.2857142857142857,noprecip,7,0.18075870296951138,2021.0,Thursday,grass ,outdoors,0.0,2.0,40.5,27.0,59.0,0.02072280629654356,0.7142857142857143,-0.047416568054969375,0.7026927874385501
2021_08_WAS_DEN,DEN,0.4117647058823529,noprecip,8,0.12022642172320537,2021.0,Sunday,grass ,outdoors,0.0,-4.0,45.0,4.0,41.0,-0.06819253529497704,0.5882352941176471,0.1432108219319542,0.7034998899405679
2021_10_PHI_DEN,DEN,0.32727272727272727,noprecip,10,-0.14229233035415897,2021.0,Sunday,grass ,outdoors,0.0,-1.0,44.5,19.0,57.0,0.007562828295679068,0.6727272727272727,0.19180294877798545,0.5869514472455649
2021_12_LAC_DEN,DEN,0.5614035087719298,noprecip,12,0.10282837536651637,2021.0,Sunday,grass ,outdoors,1.0,2.5,47.5,0.0,62.0,-0.13879579402120296,0.4385964912280702,0.08411927100342868,0.573098633392751
2021_13_DEN_KC,DEN,0.4246575342465753,noprecip,13,-0.2602451944337582,2021.0,Sunday,grass ,outdoors,1.0,8.5,46.5,22.0,58.0,-0.09898301971861738,0.5753424657534247,0.07831992221786566,0.5232190324295587
2021_14_DET_DEN,DEN,0.6,noprecip,14,0.3423694003677855,2021.0,Sunday,grass ,outdoors,0.0,-13.0,42.0,8.0,63.0,-0.11047165998061143,0.4,-0.0999030498071336,0.5622220765695892
2021_15_CIN_DEN,DEN,0.4788732394366197,noprecip,15,-0.21882908706088094,2021.0,Sunday,grass,outdoors,0.0,-3.0,45.0,19.0,61.0,0.12325045617867647,0.5211267605633803,0.06165086043351456,0.4713129856604983
2022_10_DEN_TEN,DEN,0.3333333333333333,noprecip,10,-0.13066444169816602,2022.0,Sunday,grass,outdoors,0.0,2.5,40.0,9.0,36.0,-0.036199541675114445,0.6666666666666667,-0.13294111846404053,0.5806060606060606
2022_11_LV_DEN,DEN,0.45161290322580644,noprecip,11,0.04301647241720799,2022.0,Sunday,grass,outdoors,1.0,-2.5,41.5,11.0,49.0,-0.05103059071541142,0.5483870967741935,-0.10538507253192653,0.6088888888888889
2022_12_DEN_CAR,DEN,0.3333333333333333,noprecip,12,-0.37345787202269587,2022.0,Sunday,grass,outdoors,0.0,-1.0,36.5,15.0,66.0,-0.08008451963270542,0.6666666666666667,-0.00040311429752867833,0.5827956989247313
2022_13_DEN_BAL,DEN,0.5384615384615384,noprecip,13,0.03323558650395997,2022.0,Sunday,grass,outdoors,0.0,9.5,40.5,8.0,63.0,-0.07964131336532242,0.46153846153846156,-0.15370194710121798,0.6272401433691757
2022_14_KC_DEN,DEN,0.2753623188405797,noprecip,14,-0.1757008208724438,2022.0,Sunday,grass,outdoors,1.0,8.5,44.5,4.0,55.0,-0.13478281255715172,0.7246376811594203,-0.09906860436717597,0.5588640749931072
2022_15_ARI_DEN,DEN,0.49230769230769234,noprecip,15,-0.1819408004584796,2022.0,Sunday,grass,outdoors,0.0,-1.5,37.5,4.0,37.0,-0.07376189264694845,0.5076923076923077,-0.17197436879705993,0.6176142697881829
2022_17_DEN_KC,DEN,0.36363636363636365,noprecip,17,-0.29763024759033485,2022.0,Sunday,grass,outdoors,1.0,13.5,46.0,2.0,47.0,0.07183264117792196,0.6363636363636364,-0.2613270722216073,0.6312067704774577
2021_04_DET_CHI,DET,0.373134328358209,noprecip,4,0.11390416095604283,2021.0,Sunday,grass ,outdoors,1.0,3.0,42.0,4.0,72.0,-0.052928280869952916,0.6268656716417911,-0.01944657103698313,0.6438815060908084
2021_10_DET_PIT,DET,0.5735294117647058,noprecip,10,-0.4191998990833714,2021.0,Sunday,grass ,outdoors,0.0,9.0,43.0,12.0,37.0,-0.08837461524793692,0.42647058823529416,-0.1976723698405006,0.6563546854183141
2021_11_DET_CLE,DET,0.5,lightrainsnow,11,-0.5312590023487529,2021.0,Sunday,grass ,outdoors,0.0,13.0,42.5,7.0,42.0,0.01987910825491912,0.5,-0.2871160692417485,0.5635388705677838
2021_14_DET_DEN,DET,0.3387096774193548,noprecip,14,-0.20850628103696917,2021.0,Sunday,grass ,outdoors,0.0,13.0,42.0,8.0,63.0,-0.14006935026126807,0.6612903225806452,-0.13258658956102334,0.562157809983897
2021_17_DET_SEA,DET,0.36666666666666664,rainsnow,17,0.19466188373825766,2021.0,Sunday,fieldturf,outdoors,0.0,8.5,41.5,0.0,37.0,-0.08790000448057818,0.6333333333333333,0.13889772256484942,0.5425363693864643
2022_10_DET_CHI,DET,0.5172413793103449,lightrainsnow,10,0.6298822451875538,2022.0,Sunday,grass,outdoors,1.0,3.0,48.5,13.0,34.0,-0.14837193549209968,0.48275862068965514,-0.013897566441854206,0.5587928153717628
2022_11_DET_NYG,DET,0.5666666666666667,noprecip,11,0.1075597396135112,2022.0,Sunday,fieldturf,outdoors,0.0,3.0,44.0,21.0,35.0,-0.09978260946292179,0.43333333333333335,0.2674312719135574,0.5351885460778383
2022_15_DET_NYJ,DET,0.42424242424242425,noprecip,15,0.30839441706521065,2022.0,Sunday,fieldturf,outdoors,0.0,2.0,44.0,13.0,38.0,-0.030187297842695412,0.5757575757575757,0.3380873269391094,0.5786563417637586
2022_16_DET_CAR,DET,0.2903225806451613,noprecip,16,0.311883774072806,2022.0,Saturday,grass,outdoors,0.0,-2.5,43.5,12.0,20.0,-0.10456235528588838,0.7096774193548387,0.39249888401351796,0.5793990630947152
2021_04_PIT_GB,GB,0.44285714285714284,noprecip,4,0.0917616720637553,2021.0,Sunday,grass ,outdoors,0.0,-6.5,45.0,4.0,67.0,-0.0653117796979746,0.5571428571428572,0.10961209028220031,0.5997525865946919
2021_05_GB_CIN,GB,0.3548387096774194,noprecip,5,0.21718443923320646,2021.0,Sunday,fieldturf,outdoors,0.0,-2.0,50.0,12.0,76.0,-0.021216677817920637,0.6451612903225806,0.30109573522779054,0.5482873851294904
2021_06_GB_CHI,GB,0.5094339622641509,noprecip,6,0.26124714212617034,2021.0,Sunday,grass ,outdoors,1.0,-5.5,44.0,6.0,59.0,-0.015592667042444637,0.49056603773584906,0.17826294131644485,0.5879025520791226
2021_07_WAS_GB,GB,0.2830188679245283,noprecip,7,0.28664824788333915,2021.0,Sunday,grass ,outdoors,0.0,-8.5,48.0,11.0,49.0,0.06363633487022301,0.7169811320754718,0.1900644178077108,0.5642900617337623
2021_09_GB_KC,GB,0.4166666666666667,noprecip,9,-0.022772105821733772,2021.0,Sunday,grass ,outdoors,0.0,7.0,48.0,12.0,51.0,-0.010660977330100435,0.5833333333333333,0.1951727143107267,0.5809194791389848
2021_10_SEA_GB,GB,0.45714285714285713,noprecip,10,0.04488781603452399,2021.0,Sunday,grass ,outdoors,0.0,-3.0,49.5,11.0,35.0,-0.07953911145197708,0.5428571428571429,0.10049963166142535,0.611841911004813
2021_12_LA_GB,GB,0.3974358974358974,noprecip,12,0.17878103730276335,2021.0,Sunday,grass ,outdoors,0.0,2.0,47.0,14.0,37.0,0.04757865269871062,0.6025641025641026,0.2288992106735612,0.5955226115603475
2021_14_CHI_GB,GB,0.3548387096774194,noprecip,14,0.3961309279515186,2021.0,Sunday,grass ,outdoors,1.0,-11.5,43.0,8.0,36.0,0.013472381939031136,0.6451612903225806,0.2960835917150602,0.6019328679706039
2021_15_GB_BAL,GB,0.40350877192982454,noprecip,15,0.5639465352451982,2021.0,Sunday,grass,outdoors,0.0,-9.5,45.5,11.0,43.0,0.04600673567084165,0.5964912280701755,0.4131646290207251,0.6360342504590831
2021_16_CLE_GB,GB,0.40350877192982454,noprecip,16,0.16823162193636704,2021.0,Saturday,grass,outdoors,0.0,-7.5,46.5,11.0,35.0,0.05128387827630737,0.5964912280701755,0.3796195001664935,0.6147388736522862
2021_17_MIN_GB,GB,0.4246575342465753,noprecip,17,0.2348039066759297,2021.0,Sunday,grass,outdoors,1.0,-13.0,42.0,9.0,11.0,0.13071146946167198,0.5753424657534247,0.3761030283776947,0.6127145821543105
2022_10_DAL_GB,GB,0.6333333333333333,noprecip,10,0.31260561716854124,2022.0,Sunday,grass,outdoors,0.0,3.5,44.5,8.0,33.0,0.08383889312920141,0.3666666666666667,-0.14266120864810203,0.6330802852541982
2022_11_TEN_GB,GB,0.31666666666666665,noprecip,11,0.06609960167950539,2022.0,Thursday,grass,outdoors,0.0,-3.0,40.5,11.0,25.0,0.19056938643711138,0.6833333333333333,-0.010697602273415522,0.5089256958822176
2022_12_GB_PHI,GB,0.4166666666666667,noprecip,12,0.2693936976766972,2022.0,Sunday,grass,outdoors,0.0,6.5,46.0,24.0,62.0,0.05926814116146103,0.5833333333333333,0.025919218187240873,0.5673913043478261
2022_13_GB_CHI,GB,0.4838709677419355,noprecip,13,0.14331140020364166,2022.0,Sunday,grass,outdoors,1.0,-4.0,45.0,12.0,38.0,0.012793508506371953,0.5161290322580645,0.21603297217491468,0.5444444444444444
2022_15_LA_GB,GB,0.49230769230769234,noprecip,15,0.031033291088334285,2022.0,Monday,grass,outdoors,0.0,-8.0,39.5,4.0,15.0,0.026626548307065706,0.5076923076923077,0.15960156651994817,0.5942652329749104
2022_16_GB_MIA,GB,0.3548387096774194,noprecip,16,0.05288991429598818,2022.0,Sunday,grass,outdoors,0.0,3.5,49.0,14.0,45.0,0.132284567745349,0.6451612903225806,0.14791279632289112,0.5357182244279018
2022_17_MIN_GB,GB,0.5423728813559322,noprecip,17,0.0488390623100304,2022.0,Sunday,grass,outdoors,1.0,-3.0,47.5,7.0,39.0,0.07426522489471728,0.4576271186440678,0.07574486852932145,0.5563275434243176
2021_04_HOU_BUF,HOU,0.42857142857142855,lightrainsnow,4,-1.1805977456194041,2021.0,Sunday,a_turf,outdoors,0.0,19.0,47.5,12.0,67.0,-0.19767799330260818,0.5714285714285714,0.1639540375087455,0.5408447240343791
2021_09_HOU_MIA,HOU,0.2727272727272727,noprecip,9,-0.3736581393899472,2021.0,Sunday,grass ,outdoors,0.0,4.0,45.0,19.0,72.0,-0.21335562689380547,0.7272727272727273,-0.28317872039625597,0.6825827903309744
2021_11_HOU_TEN,HOU,0.6129032258064516,noprecip,11,-0.012359958843990089,2021.0,Sunday,grass ,outdoors,1.0,10.5,44.5,8.0,59.0,-0.16831580631130671,0.3870967741935484,-0.3410693528056859,0.722304330052514
2021_15_HOU_JAX,HOU,0.45614035087719296,noprecip,15,0.11301517526762342,2021.0,Sunday,grass,outdoors,1.0,6.0,40.0,12.0,80.0,-0.2083047231529855,0.543859649122807,-0.4490927907373368,0.6167676767676767
2021_17_HOU_SF,HOU,0.43548387096774194,noprecip,17,-0.45819080420825864,2021.0,Sunday,grass,outdoors,0.0,14.0,44.0,6.0,50.0,-0.13584151109644288,0.564516129032258,0.21508496334040816,0.5516569200779727
2022_10_HOU_NYG,HOU,0.31666666666666665,noprecip,10,0.12708874216914207,2022.0,Sunday,fieldturf,outdoors,0.0,5.5,41.5,15.0,50.0,-0.07810618128291946,0.6833333333333333,-0.1975576628877647,0.581583445793972
2022_12_HOU_MIA,HOU,0.25,noprecip,12,-0.4898677292714819,2022.0,Sunday,grass,outdoors,0.0,14.0,47.0,13.0,84.0,-0.13411546106045388,0.75,-0.2164021575305616,0.6129703188789585
2022_16_HOU_TEN,HOU,0.4603174603174603,noprecip,16,-0.009970559301691188,2022.0,Saturday,grass,outdoors,1.0,3.0,34.0,14.0,22.0,-0.39261334049464275,0.5396825396825398,-0.07234406934522677,0.5311913295784264
2021_04_IND_MIA,IND,0.46875,noprecip,4,0.29160676274333275,2021.0,Sunday,grass ,outdoors,0.0,2.5,41.5,16.0,85.0,0.021224672431043645,0.53125,-0.10714587303819861,0.6199051922736133
2021_05_IND_BAL,IND,0.40625,noprecip,5,0.4347178082250155,2021.0,Monday,grass,outdoors,0.0,7.5,46.5,6.0,69.0,0.12098719815397889,0.59375,-0.012409814375631193,0.6071737107921319
2021_07_IND_SF,IND,0.5409836065573771,noprecip,7,-0.14907107605295836,2021.0,Sunday,grass,outdoors,0.0,3.5,41.5,16.0,64.0,0.15414119660040584,0.4590163934426229,0.3430445844872101,0.5310283687943262
2021_11_IND_BUF,IND,0.696969696969697,noprecip,11,0.27725536778082716,2021.0,Sunday,a_turf,outdoors,0.0,7.5,49.5,12.0,49.0,0.17447700591463977,0.303030303030303,0.057554185992545755,0.6107030759573132
2022_09_IND_NE,IND,0.36666666666666664,noprecip,9,-0.774451363463808,2022.0,Sunday,fieldturf,outdoors,0.0,5.0,40.0,13.0,78.0,-0.14586340585166774,0.6333333333333333,0.019509731387098096,0.6607963008937437
2022_17_IND_NYG,IND,0.48214285714285715,noprecip,17,-0.30375125173637635,2022.0,Sunday,fieldturf,outdoors,0.0,5.5,38.5,14.0,52.0,-0.22464484433565649,0.5178571428571428,-0.3907585375255518,0.5919137866963954
2021_04_JAX_CIN,JAX,0.5454545454545454,noprecip,4,0.25625793535960795,2021.0,Thursday,fieldturf,outdoors,0.0,7.5,46.0,0.0,65.0,0.08097177802368344,0.4545454545454546,-0.27984451243906183,0.6720800222117167
2021_05_TEN_JAX,JAX,0.4626865671641791,noprecip,5,-0.21531306478293202,2021.0,Sunday,grass ,outdoors,1.0,4.0,49.0,11.0,78.0,0.09973055294692162,0.5373134328358209,-0.16982238172784037,0.5648887060651767
2021_06_MIA_JAX,JAX,0.3064516129032258,noprecip,6,0.21828853450204572,2021.0,Sunday,grass,outdoors,0.0,2.5,47.5,11.0,63.0,0.11014085449567168,0.6935483870967742,-0.10655789329974774,0.5152350137424765
2021_08_JAX_SEA,JAX,0.2465753424657534,noprecip,8,-0.1399978498272088,2021.0,Sunday,fieldturf,outdoors,0.0,4.0,44.0,8.0,54.0,0.010117584731288543,0.7534246575342466,0.08641113502624072,0.5618024248260166
2021_09_BUF_JAX,JAX,0.4642857142857143,noprecip,9,-0.06947864394327845,2021.0,Sunday,grass ,outdoors,0.0,14.5,48.0,16.0,59.0,-0.09049391573984313,0.5357142857142857,-0.04567412670269819,0.6614288258222806
2021_11_SF_JAX,JAX,0.36363636363636365,noprecip,11,-0.11126770537521234,2021.0,Sunday,grass ,outdoors,0.0,6.5,45.0,17.0,68.0,-0.1039243283745686,0.6363636363636364,-0.12585364977393604,0.6360621874320505
2021_12_ATL_JAX,JAX,0.3888888888888889,noprecip,12,-0.04636092373267298,2021.0,Sunday,grass ,outdoors,0.0,1.5,46.0,4.0,61.0,-0.06872702961861199,0.6111111111111112,-0.11627693495660389,0.5970418470418469
2021_14_JAX_TEN,JAX,0.1568627450980392,noprecip,14,-0.3782740989551057,2021.0,Sunday,grass ,outdoors,1.0,8.5,44.5,0.0,45.0,-0.25293038278830804,0.8431372549019608,-0.08499509761996071,0.5976430976430976
2021_15_HOU_JAX,JAX,0.38461538461538464,noprecip,15,-0.1270939332058957,2021.0,Sunday,grass,outdoors,1.0,-6.0,40.0,12.0,80.0,-0.4671218486924906,0.6153846153846154,-0.1739972288132585,0.6665676371558725
2021_16_JAX_NYJ,JAX,0.43661971830985913,noprecip,16,0.1027155927307096,2021.0,Sunday,fieldturf,outdoors,0.0,2.5,42.5,0.0,47.0,-0.47792758684792913,0.5633802816901409,-0.20090823197099938,0.6679921385803739
2021_17_JAX_NE,JAX,0.3695652173913043,noprecip,17,-0.4163847094217306,2021.0,Sunday,fieldturf,outdoors,0.0,17.5,42.0,4.0,46.0,-0.21120828792529278,0.6304347826086957,-0.13421747981009707,0.6739673839922391
2022_09_LV_JAX,JAX,0.5454545454545454,noprecip,9,0.44775909735860003,2022.0,Sunday,grass,outdoors,0.0,2.5,47.5,14.0,81.0,0.1698334855065,0.4545454545454546,-0.053371152218943695,0.5439953643343474
2022_10_JAX_KC,JAX,0.26229508196721313,noprecip,10,0.15629999584463164,2022.0,Sunday,grass,outdoors,0.0,10.0,51.5,7.0,33.0,0.0417675949761431,0.7377049180327868,0.09182535115681385,0.5429681429681429
2022_12_BAL_JAX,JAX,0.3225806451612903,noprecip,12,0.35367945943398676,2022.0,Sunday,grass,outdoors,0.0,3.5,43.0,19.0,77.0,0.03438728911264769,0.6774193548387097,0.060458907591419093,0.566647560090183
2022_14_JAX_TEN,JAX,0.3582089552238806,noprecip,14,0.4223646034020677,2022.0,Sunday,grass,outdoors,1.0,3.0,42.0,8.0,54.0,-0.2243742509330715,0.6417910447761195,0.12111794786656864,0.6919461861952607
2022_15_DAL_JAX,JAX,0.38571428571428573,noprecip,15,0.24809143084220997,2022.0,Sunday,grass,outdoors,0.0,4.0,48.5,9.0,54.0,-0.28244444861027246,0.6142857142857143,0.209806150385714,0.659974895109705
2022_16_JAX_NYJ,JAX,0.5294117647058824,lightrainsnow,16,0.06204316254094067,2022.0,Thursday,fieldturf,outdoors,0.0,2.5,36.5,17.0,43.0,-0.11596201325745943,0.47058823529411764,0.17461014085512172,0.6389303482587065
2021_04_KC_PHI,KC,0.5,noprecip,4,0.7333192152615194,2021.0,Sunday,grass ,outdoors,0.0,-7.5,53.5,8.0,73.0,-0.02456088292279403,0.5,0.3793740223820428,0.6293054063730755
2021_05_BUF_KC,KC,0.2911392405063291,noprecip,5,-0.17633851396909048,2021.0,Sunday,grass ,outdoors,0.0,-2.5,57.0,0.0,76.0,0.07035083355622855,0.7088607594936709,0.45800580220091663,0.5793054063730755
2021_06_KC_WAS,KC,0.358974358974359,noprecip,6,0.24668812395609252,2021.0,Sunday,grass ,outdoors,0.0,-6.0,54.0,13.0,62.0,0.08705368698190537,0.641025641025641,0.21429979024726117,0.6047079724628025
2021_07_KC_TEN,KC,0.1791044776119403,noprecip,7,-0.11857049772333261,2021.0,Sunday,grass ,outdoors,0.0,-4.0,57.5,14.0,74.0,0.042826240215608546,0.8208955223880597,0.267889608416174,0.616628800173104
2021_08_NYG_KC,KC,0.34210526315789475,noprecip,8,-0.03435858511453171,2021.0,Monday,grass ,outdoors,0.0,-10.5,53.0,4.0,39.0,-0.07366628801690613,0.6578947368421053,-0.016073629245443338,0.7235939743024572
2021_09_GB_KC,KC,0.3770491803278688,noprecip,9,-0.23557093029323,2021.0,Sunday,grass ,outdoors,0.0,-7.0,48.0,12.0,51.0,3.931559855393137e-05,0.6229508196721312,0.03125301370607625,0.7066053000852687
2021_11_DAL_KC,KC,0.375,noprecip,11,-0.18927263536194278,2021.0,Sunday,grass ,outdoors,0.0,-2.5,56.0,17.0,57.0,0.028196074751139662,0.625,0.0990664858188721,0.6566782485678085
2021_13_DEN_KC,KC,0.4230769230769231,noprecip,13,-0.086173066310752,2021.0,Sunday,grass ,outdoors,1.0,-8.5,46.5,22.0,58.0,0.033123866706725257,0.5769230769230769,0.04742846906973508,0.6457133362871068
2021_14_LV_KC,KC,0.5,noprecip,14,0.5740337715980743,2021.0,Sunday,grass ,outdoors,1.0,-10.0,48.0,19.0,47.0,0.047876627151731105,0.5,0.09722775706389442,0.6303707553707554
2021_16_PIT_KC,KC,0.5223880597014925,noprecip,16,0.4966558590638858,2021.0,Sunday,grass,outdoors,0.0,-10.5,44.0,22.0,60.0,0.08227070767517763,0.4776119402985075,0.22743176319990907,0.5977803291236127
2021_17_KC_CIN,KC,0.39655172413793105,noprecip,17,0.3240795701974455,2021.0,Sunday,fieldturf,outdoors,0.0,-3.5,51.0,13.0,33.0,0.06774515701410407,0.603448275862069,0.4217080716581217,0.5646766169154228
2022_09_TEN_KC,KC,0.21739130434782608,noprecip,9,0.023200372729699895,2022.0,Sunday,grass,outdoors,0.0,-14.0,45.0,7.0,54.0,0.07298352207794995,0.782608695652174,0.3840586385827736,0.686268241934671
2022_10_JAX_KC,KC,0.4262295081967213,noprecip,10,0.5727111813362828,2022.0,Sunday,grass,outdoors,0.0,-10.0,51.5,7.0,33.0,0.14450183092518878,0.5737704918032787,0.29336850861715724,0.720084667055444
2022_12_LA_KC,KC,0.4166666666666667,noprecip,12,0.1770344731588502,2022.0,Sunday,grass,outdoors,0.0,-16.5,42.0,6.0,44.0,0.05151636164520509,0.5833333333333333,0.3305758262201315,0.643383226419577
2022_13_KC_CIN,KC,0.46296296296296297,noprecip,13,0.09419262129744835,2022.0,Sunday,fieldturf,outdoors,0.0,-2.5,53.0,2.0,57.0,-0.0032575474246869774,0.537037037037037,0.3818538596965149,0.5769581056466303
2022_14_KC_DEN,KC,0.3125,noprecip,14,0.13106471957653287,2022.0,Sunday,grass,outdoors,1.0,-8.5,44.5,4.0,55.0,0.175088100968151,0.6875,0.22234767301690342,0.5647136207245497
2022_16_SEA_KC,KC,0.43137254901960786,noprecip,16,0.07537224055953681,2022.0,Saturday,grass,outdoors,0.0,-10.5,50.5,9.0,12.0,0.13694940071019737,0.5686274509803921,0.16211374746682486,0.5986552028218695
2022_17_DEN_KC,KC,0.27586206896551724,noprecip,17,0.2534326683030501,2022.0,Sunday,grass,outdoors,1.0,-13.5,46.0,2.0,47.0,-0.02031482764848394,0.7241379310344828,0.15584028722085433,0.6091853408029878
2021_05_LA_SEA,LA,0.42424242424242425,noprecip,5,0.3698849667156243,2021.0,Thursday,fieldturf,outdoors,1.0,-2.5,53.5,8.0,56.0,-0.1708496768632443,0.5757575757575757,0.29872553294055365,0.6022681932517998
2021_06_LA_NYG,LA,0.5076923076923077,noprecip,6,0.46825498223097406,2021.0,Sunday,fieldturf,outdoors,0.0,-7.5,49.5,13.0,61.0,-0.08452393686137655,0.49230769230769234,0.2937022865716847,0.6219651629487695
2021_10_LA_SF,LA,0.18518518518518517,noprecip,10,-0.2584503910475522,2021.0,Monday,grass,outdoors,1.0,-3.5,50.0,0.0,59.0,-0.044545339847267475,0.8148148148148149,0.11895832031142234,0.6543953043953045
2021_12_LA_GB,LA,0.3114754098360656,noprecip,12,-0.06493807979159338,2021.0,Sunday,grass ,outdoors,0.0,-2.0,47.0,14.0,37.0,0.033180819120148884,0.6885245901639344,-0.08418094357822868,0.6871113537780205
2021_17_LA_BAL,LA,0.3392857142857143,noprecip,17,0.16310799200786893,2021.0,Sunday,grass,outdoors,0.0,-7.0,47.0,6.0,59.0,-0.003735981966607821,0.6607142857142857,0.03415601125741221,0.5688883430224624
2022_09_LA_TB,LA,0.42592592592592593,noprecip,9,-0.1510399566305593,2022.0,Sunday,grass,outdoors,0.0,3.0,43.0,2.0,88.0,-0.22990130665047329,0.5740740740740741,-0.04920143915436745,0.6531218951813215
2022_12_LA_KC,LA,0.5,noprecip,12,-0.382568218529707,2022.0,Sunday,grass,outdoors,0.0,16.5,42.0,6.0,44.0,-0.05763331262010474,0.5,-0.15765408713879372,0.5867456323601549
2022_15_LA_GB,LA,0.3953488372093023,noprecip,15,-0.13235318977120014,2022.0,Monday,grass,outdoors,0.0,8.0,39.5,4.0,15.0,-0.11195871909624062,0.6046511627906976,-0.1987739952978852,0.5400860909335486
2021_06_LAC_BAL,LAC,0.22641509433962265,noprecip,6,-0.34495128221134047,2021.0,Sunday,grass,outdoors,0.0,3.0,50.5,15.0,63.0,0.10282063032755918,0.7735849056603774,0.24544360091486886,0.628016069067046
2021_09_LAC_PHI,LAC,0.4153846153846154,noprecip,9,0.5905850144669189,2021.0,Sunday,grass ,outdoors,0.0,-1.0,49.5,11.0,54.0,0.13893663694058908,0.5846153846153845,-0.09116007852569631,0.7023060796645703
2021_12_LAC_DEN,LAC,0.26153846153846155,noprecip,12,-0.040828087334830926,2021.0,Sunday,grass ,outdoors,1.0,-2.5,47.5,0.0,62.0,0.060343678623503434,0.7384615384615385,0.2520100925428608,0.6302253302253302
2021_13_LAC_CIN,LAC,0.3548387096774194,noprecip,13,0.040339340772423425,2021.0,Sunday,fieldturf,outdoors,0.0,2.5,49.5,11.0,48.0,0.13340835040264118,0.6451612903225806,0.041539058608944184,0.6815073815073815
2022_10_LAC_SF,LAC,0.2857142857142857,noprecip,10,-0.1994575703720677,2022.0,Sunday,grass,outdoors,0.0,8.5,45.5,6.0,57.0,-0.14984839626369953,0.7142857142857143,-0.1143912668306229,0.7117477046407564
